ride_id,user_id,timestamp,city,ride_type,distance_km,duration_min,base_fare,surge_multiplier,final_fare,rating,payment_method,cancelled,user_age,user_gender,user_segment,hour,day_of_week,month,is_peak_hour
186,1446,2024-07-04 09:14:00,Delhi,Premium,9.41,41,202.57,1.5,303.86,4,UPI,0,49,Male,Mid-Career,9,Thursday,July,1
187,38,2024-06-06 08:11:00,Mumbai,Pool,8.78,34,49.4,1.5,74.1,2,UPI,0,24,Male,Student,8,Thursday,June,1
188,1557,2024-05-02 06:40:00,Mumbai,Premium,3.64,15,82.4,1.0,82.4,4,Card,0,48,Male,Mid-Career,6,Thursday,May,0
189,919,2024-01-30 20:12:00,Hyderabad,Premium,1.0,12,30.0,2.0,60.0,4,UPI,0,29,Male,Young Professional,20,Tuesday,January,1
190,161,2024-05-03 19:21:00,Delhi,Standard,14.18,52,172.56,1.5,258.84,5,Cash,0,32,Female,Young Professional,19,Friday,May,1
191,1242,2024-10-17 04:42:00,Bangalore,Standard,1.5,11,30.0,1.0,30.0,4,Wallet,0,42,Female,Mid-Career,4,Thursday,October,0
192,1268,2024-02-10 11:46:00,Delhi,Pool,3.73,17,33.96,1.0,33.96,4,Cash,0,44,Male,Mid-Career,11,Saturday,February,0
193,1067,2024-02-13 13:28:00,Hyderabad,XL,7.34,24,104.95,1.0,104.95,2,UPI,0,30,Female,Young Professional,13,Tuesday,February,0
194,118,2024-09-05 08:01:00,Delhi,Premium,5.27,25,120.85,2.0,241.7,5,Card,0,28,Female,Young Professional,8,Thursday,September,1
195,606,2024-02-05 07:55:00,Delhi,Standard,1.77,12,30.0,2.0,60.0,5,Wallet,0,31,Male,Young Professional,7,Monday,February,1
196,1348,2024-09-29 20:28:00,Chennai,Standard,1.21,5,30.0,1.5,45.0,5,UPI,0,35,Male,Mid-Career,20,Sunday,September,1
197,198,2024-03-05 19:04:00,Bangalore,Pool,1.05,7,30.0,2.0,60.0,5,UPI,0,40,Female,Mid-Career,19,Tuesday,March,1
198,1506,2024-03-06 09:53:00,Mumbai,Pool,15.9,55,110.58,1.0,110.58,4,UPI,0,32,Female,Young Professional,9,Wednesday,March,1
199,251,2024-12-03 20:15:00,Mumbai,Pool,1.0,11,30.0,1.5,45.0,3,Card,0,38,Female,Mid-Career,20,Tuesday,December,1
200,1017,2024-08-31 13:38:00,Hyderabad,Pool,30.18,115,248.98,1.0,248.98,3,Cash,0,48,Male,Mid-Career,13,Saturday,August,0
201,1728,2024-10-08 15:33:00,Hyderabad,Premium,1.77,14,40.23,1.0,40.23,5,Card,0,35,Male,Mid-Career,15,Tuesday,October,0
202,468,2024-03-25 05:18:00,Delhi,Standard,1.0,11,30.0,1.0,30.0,5,Card,0,35,Male,Mid-Career,5,Monday,March,0
203,832,2024-05-15 02:35:00,Bangalore,Standard,6.88,28,79.13,1.0,79.13,2,Cash,0,18,Female,Student,2,Wednesday,May,0
204,1149,2024-09-27 04:10:00,Bangalore,Pool,1.0,10,30.0,1.0,30.0,3,Card,0,18,Female,Student,4,Friday,September,0
205,1573,2024-11-06 06:09:00,Delhi,Premium,7.38,31,175.81,1.0,175.81,4,Card,0,35,Male,Mid-Career,6,Wednesday,November,0
206,1615,2024-08-04 17:35:00,Bangalore,Standard,15.21,59,182.7,1.5,274.05,4,UPI,0,31,Female,Young Professional,17,Sunday,August,1
207,1527,2024-04-18 00:20:00,Mumbai,Standard,1.0,11,30.0,1.0,30.0,5,UPI,0,26,Female,Young Professional,0,Thursday,April,0
208,104,2024-10-03 20:03:00,Chennai,Premium,12.87,54,278.27,1.0,278.27,5,UPI,0,34,Female,Young Professional,20,Thursday,October,1
209,1687,2024-12-19 09:07:00,Hyderabad,Standard,4.01,18,46.94,1.5,70.41,5,Cash,0,31,Other,Young Professional,9,Thursday,December,1
210,1258,2024-04-12 18:43:00,Bangalore,Standard,1.39,6,30.0,1.5,45.0,4,Cash,0,43,Male,Mid-Career,18,Friday,April,1
211,73,2024-06-08 07:04:00,Delhi,Premium,1.55,10,30.19,1.0,30.19,4,UPI,0,32,Female,Young Professional,7,Saturday,June,1
212,34,2024-07-23 17:26:00,Mumbai,Premium,20.08,75,464.49,1.5,696.74,5,UPI,0,24,Male,Student,17,Tuesday,July,1
213,1387,2024-12-09 17:33:00,Delhi,Premium,1.0,9,30.0,2.0,60.0,5,Cash,0,41,Male,Mid-Career,17,Monday,December,1
214,1186,2024-11-28 12:34:00,Bangalore,Standard,16.13,64,202.81,1.0,202.81,4,UPI,0,29,Female,Young Professional,12,Thursday,November,0
215,923,2024-07-10 18:01:00,Bangalore,Pool,6.29,21,47.83,1.5,71.74,5,UPI,0,37,Female,Mid-Career,18,Wednesday,July,1
216,720,2024-08-12 18:39:00,Delhi,Standard,1.0,6,30.0,1.5,45.0,5,UPI,0,27,Male,Young Professional,18,Monday,August,1
217,1284,2024-09-21 09:46:00,Bangalore,Standard,5.0,20,57.48,2.0,114.96,3,UPI,0,25,Female,Young Professional,9,Saturday,September,1
218,476,2024-08-19 09:10:00,Hyderabad,Pool,13.61,56,116.89,1.0,116.89,5,UPI,0,32,Female,Young Professional,9,Monday,August,1
219,337,2024-03-02 13:46:00,Mumbai,Premium,10.36,41,226.29,1.0,226.29,4,UPI,0,32,Female,Young Professional,13,Saturday,March,0
220,1513,2024-05-06 17:59:00,Delhi,Pool,5.37,22,45.34,2.0,90.68,5,Card,0,36,Male,Mid-Career,17,Monday,May,1
221,1740,2024-04-25 19:20:00,Hyderabad,Premium,15.73,62,311.24,1.5,466.86,1,Wallet,0,29,Female,Young Professional,19,Thursday,April,1
222,197,2024-02-02 16:23:00,Delhi,Premium,1.03,7,30.0,1.0,30.0,5,UPI,0,18,Male,Student,16,Friday,February,0
223,995,2024-06-22 07:02:00,Bangalore,Standard,19.26,72,251.85,1.0,251.85,3,UPI,0,27,Male,Young Professional,7,Saturday,June,1
224,1254,2024-01-11 09:09:00,Delhi,Standard,14.99,63,196.59,2.0,393.18,2,UPI,0,39,Male,Mid-Career,9,Thursday,January,1
225,100,2024-10-28 04:57:00,Chennai,Standard,9.86,45,86.45,1.0,86.45,5,Card,0,29,Male,Young Professional,4,Monday,October,0
226,606,2024-10-10 15:06:00,Mumbai,Standard,13.63,51,159.05,1.0,159.05,5,Card,0,29,Female,Young Professional,15,Thursday,October,0
227,63,2024-04-27 01:43:00,Delhi,XL,6.28,26,98.21,1.0,98.21,5,UPI,0,41,Female,Mid-Career,1,Saturday,April,0
228,1358,2024-10-28 08:14:00,Mumbai,Standard,9.0,35,115.17,1.0,115.17,5,UPI,0,24,Female,Student,8,Monday,October,1
229,1021,2024-04-22 08:00:00,Mumbai,Pool,6.58,22,52.28,1.5,78.42,5,Cash,0,18,Male,Student,8,Monday,April,1
230,910,2024-01-04 17:24:00,Delhi,Premium,3.51,20,75.32,1.0,75.32,5,Cash,0,30,Female,Young Professional,17,Thursday,January,1
231,1730,2024-02-06 16:00:00,Mumbai,Pool,6.73,36,48.04,1.0,48.04,4,UPI,0,27,Female,Young Professional,16,Tuesday,February,0
232,284,2024-12-28 11:36:00,Chennai,Premium,2.38,12,48.87,1.0,48.87,2,UPI,0,22,Female,Student,11,Saturday,December,0
233,1813,2024-11-19 20:03:00,Chennai,Premium,4.64,19,101.21,2.0,202.42,4,Card,0,30,Female,Young Professional,20,Tuesday,November,1
234,1743,2024-01-31 01:52:00,Delhi,Standard,2.64,13,30.0,1.0,30.0,4,UPI,0,36,Female,Mid-Career,1,Wednesday,January,0
235,876,2024-04-27 10:24:00,Bangalore,Standard,1.05,9,30.0,1.0,30.0,4,UPI,0,31,Female,Young Professional,10,Saturday,April,0
236,1623,2024-02-04 09:49:00,Delhi,Pool,3.11,12,30.0,2.0,60.0,5,Cash,0,35,Female,Mid-Career,9,Sunday,February,1
237,1162,2024-01-17 08:36:00,Hyderabad,Standard,15.28,57,183.43,1.5,275.14,5,UPI,0,50,Male,Senior,8,Wednesday,January,1
238,538,2024-06-18 08:07:00,Bangalore,Standard,3.84,21,42.24,2.0,84.48,5,Cash,0,28,Female,Young Professional,8,Tuesday,June,1
239,419,2024-02-06 18:54:00,Mumbai,Premium,11.03,44,216.67,1.0,216.67,5,Card,0,34,Male,Young Professional,18,Tuesday,February,1
240,1314,2024-09-20 09:14:00,Hyderabad,Standard,1.54,14,30.0,2.0,60.0,4,UPI,0,26,Male,Young Professional,9,Friday,September,1
241,1794,2024-05-01 17:48:00,Bangalore,XL,4.42,22,73.82,2.0,147.64,4,Card,0,23,Female,Student,17,Wednesday,May,1
242,991,2024-05-22 13:40:00,Delhi,XL,1.0,5,30.0,1.0,30.0,5,Card,0,26,Male,Young Professional,13,Wednesday,May,0
243,427,2024-12-08 07:02:00,Chennai,XL,1.19,7,30.0,1.5,45.0,5,UPI,1,27,Female,Young Professional,7,Sunday,December,1
244,684,2024-09-05 13:36:00,Chennai,Standard,7.69,33,97.43,1.0,97.43,4,UPI,0,35,Male,Mid-Career,13,Thursday,September,0
245,751,2024-04-19 11:34:00,Delhi,Standard,7.48,28,78.17,1.0,78.17,5,Card,0,55,Male,Senior,11,Friday,April,0
246,1452,2024-10-03 13:04:00,Bangalore,XL,1.92,8,30.0,1.0,30.0,3,Card,0,24,Male,Student,13,Thursday,October,0
247,43,2024-03-08 00:01:00,Chennai,Standard,5.15,19,64.08,1.0,64.08,4,Card,0,27,Male,Young Professional,0,Friday,March,0
248,1332,2024-10-19 12:41:00,Mumbai,XL,15.92,62,272.33,1.0,272.33,4,UPI,0,31,Female,Young Professional,12,Saturday,October,0
249,1646,2024-10-22 18:52:00,Delhi,XL,1.53,9,30.0,2.0,60.0,4,Wallet,0,35,Male,Mid-Career,18,Tuesday,October,1
250,1925,2024-08-30 09:58:00,Mumbai,Pool,1.0,12,30.0,2.0,60.0,5,Card,0,34,Male,Young Professional,9,Friday,August,1
251,147,2024-05-04 18:30:00,Hyderabad,Standard,8.44,32,116.13,1.5,174.2,2,Card,0,44,Male,Mid-Career,18,Saturday,May,1
252,1659,2024-08-30 08:59:00,Bangalore,Standard,1.0,5,30.0,1.5,45.0,5,Card,0,18,Male,Student,8,Friday,August,1
253,1950,2024-07-27 03:36:00,Mumbai,Pool,31.27,114,255.39,1.0,255.39,1,UPI,0,18,Female,Student,3,Saturday,July,0
254,817,2024-04-07 13:41:00,Chennai,Standard,7.53,36,70.1,1.0,70.1,5,Wallet,0,27,Male,Young Professional,13,Sunday,April,0
255,381,2024-02-18 23:24:00,Bangalore,Standard,5.09,23,76.34,1.0,76.34,5,UPI,0,42,Female,Mid-Career,23,Sunday,February,0
256,1775,2024-02-19 09:18:00,Hyderabad,Premium,4.5,17,89.76,1.5,134.64,5,Cash,0,18,Female,Student,9,Monday,February,1
257,1727,2024-12-03 12:43:00,Mumbai,XL,6.81,24,105.54,1.0,105.54,4,UPI,0,18,Female,Student,12,Tuesday,December,0
258,1140,2024-08-08 20:39:00,Delhi,Premium,1.0,12,30.0,1.0,30.0,5,Wallet,0,37,Female,Mid-Career,20,Thursday,August,1
259,1489,2024-06-30 00:24:00,Bangalore,Premium,21.28,77,441.54,1.0,441.54,5,Cash,0,34,Male,Young Professional,0,Sunday,June,0
260,1693,2024-08-04 07:28:00,Delhi,Standard,7.86,37,97.97,1.5,146.95,3,Card,0,21,Male,Student,7,Sunday,August,1
261,844,2024-07-29 05:58:00,Bangalore,Premium,1.63,13,35.62,1.0,35.62,3,Wallet,0,22,Female,Student,5,Monday,July,0
262,968,2024-08-27 09:47:00,Hyderabad,XL,6.61,26,96.04,2.0,192.08,4,Wallet,0,22,Female,Student,9,Tuesday,August,1
263,1231,2024-01-28 09:15:00,Delhi,Standard,1.14,13,30.0,1.5,45.0,3,UPI,0,33,Female,Young Professional,9,Sunday,January,1
264,1077,2024-12-10 07:43:00,Hyderabad,Premium,1.0,6,30.0,1.0,30.0,3,UPI,0,25,Female,Young Professional,7,Tuesday,December,1
265,1122,2024-11-30 18:31:00,Mumbai,Pool,7.97,29,65.15,1.5,97.72,5,Card,0,36,Male,Mid-Career,18,Saturday,November,1
266,1052,2024-11-26 13:39:00,Mumbai,Pool,8.36,32,65.76,1.0,65.76,4,Wallet,0,18,Male,Student,13,Tuesday,November,0
267,213,2024-02-20 18:16:00,Mumbai,Premium,7.01,32,127.01,1.0,127.01,5,UPI,0,23,Female,Student,18,Tuesday,February,1
268,1973,2024-02-01 23:22:00,Delhi,Pool,1.62,14,30.0,1.0,30.0,5,UPI,0,20,Female,Student,23,Thursday,February,0
269,657,2024-07-25 09:40:00,Delhi,Standard,7.4,30,97.95,1.5,146.93,5,Card,0,29,Male,Young Professional,9,Thursday,July,1
270,757,2024-06-22 06:29:00,Hyderabad,Standard,1.0,5,30.0,1.0,30.0,3,UPI,0,26,Female,Young Professional,6,Saturday,June,0
271,248,2024-02-25 20:30:00,Bangalore,Pool,7.52,27,58.58,1.0,58.58,5,Card,0,39,Male,Mid-Career,20,Sunday,February,1
272,1514,2024-05-07 05:58:00,Delhi,Pool,6.46,24,53.55,1.0,53.55,4,UPI,1,18,Male,Student,5,Tuesday,May,0
273,850,2024-04-08 08:57:00,Bangalore,Pool,8.52,31,79.55,1.0,79.55,4,Card,0,32,Female,Young Professional,8,Monday,April,1
274,1560,2024-04-07 18:09:00,Mumbai,XL,18.07,69,320.02,1.0,320.02,4,Wallet,0,37,Female,Mid-Career,18,Sunday,April,1
275,765,2024-10-01 05:29:00,Mumbai,Premium,15.2,64,280.09,1.0,280.09,5,Card,0,50,Male,Senior,5,Tuesday,October,0
276,1880,2024-08-17 16:34:00,Bangalore,Premium,31.56,118,470.53,1.0,470.53,5,UPI,1,27,Male,Young Professional,16,Saturday,August,0
277,1356,2024-03-12 19:56:00,Bangalore,Pool,29.92,106,246.45,1.0,246.45,3,Card,0,35,Male,Mid-Career,19,Tuesday,March,1
278,961,2024-08-04 19:23:00,Hyderabad,Premium,11.84,44,255.68,1.0,255.68,4,UPI,0,18,Female,Student,19,Sunday,August,1
279,1060,2024-04-03 07:14:00,Delhi,Pool,25.07,91,178.68,1.5,268.02,4,Cash,0,18,Male,Student,7,Wednesday,April,1
280,1952,2024-05-22 18:09:00,Bangalore,Pool,16.16,63,129.14,1.5,193.71,5,Card,0,40,Female,Mid-Career,18,Wednesday,May,1
281,1221,2024-08-24 07:18:00,Bangalore,Pool,10.4,46,81.03,1.0,81.03,5,Cash,0,31,Female,Young Professional,7,Saturday,August,1
282,1434,2024-05-07 13:40:00,Chennai,Standard,1.0,7,30.0,1.0,30.0,4,Wallet,0,43,Female,Mid-Career,13,Tuesday,May,0
283,184,2024-02-08 19:46:00,Mumbai,Standard,1.0,13,30.0,2.0,60.0,4,UPI,0,18,Male,Student,19,Thursday,February,1
284,67,2024-08-14 08:11:00,Bangalore,Standard,14.54,62,197.02,1.5,295.53,5,Wallet,0,37,Female,Mid-Career,8,Wednesday,August,1
285,33,2024-10-08 19:24:00,Bangalore,Premium,5.38,23,109.22,1.5,163.83,4,UPI,0,50,Male,Senior,19,Tuesday,October,1
286,1191,2024-02-20 09:16:00,Chennai,Standard,13.48,51,147.57,1.0,147.57,4,Card,0,36,Male,Mid-Career,9,Tuesday,February,1
287,340,2024-01-26 12:56:00,Mumbai,Standard,3.0,14,39.33,1.0,39.33,5,UPI,0,34,Male,Young Professional,12,Friday,January,0
288,698,2024-11-29 09:10:00,Delhi,Premium,4.06,19,70.85,1.5,106.28,4,UPI,0,32,Male,Young Professional,9,Friday,November,1
289,1548,2024-10-03 09:23:00,Delhi,Standard,9.64,38,130.5,2.0,261.0,5,Card,0,18,Female,Student,9,Thursday,October,1
290,1269,2024-01-08 12:47:00,Delhi,Premium,19.75,77,434.18,1.0,434.18,4,UPI,0,45,Male,Mid-Career,12,Monday,January,0
291,1510,2024-02-17 21:01:00,Mumbai,Standard,1.0,5,30.0,1.0,30.0,5,UPI,0,25,Male,Young Professional,21,Saturday,February,0
292,596,2024-05-01 16:27:00,Mumbai,Standard,15.81,59,186.76,1.0,186.76,5,UPI,0,37,Female,Mid-Career,16,Wednesday,May,0
293,849,2024-03-26 17:51:00,Bangalore,Pool,12.6,50,95.81,1.5,143.72,5,Card,0,18,Male,Student,17,Tuesday,March,1
294,43,2024-07-27 13:19:00,Delhi,Standard,3.03,18,36.7,1.0,36.7,5,UPI,0,20,Female,Student,13,Saturday,July,0
295,1992,2024-09-05 08:09:00,Mumbai,Standard,3.51,24,41.77,1.5,62.66,4,Card,0,46,Male,Mid-Career,8,Thursday,September,1
296,619,2024-09-03 12:02:00,Delhi,Premium,1.0,5,30.0,1.0,30.0,3,Card,0,28,Male,Young Professional,12,Tuesday,September,0
297,1549,2024-04-19 17:29:00,Mumbai,Pool,1.0,7,30.0,1.5,45.0,4,UPI,0,46,Female,Mid-Career,17,Friday,April,1
298,457,2024-07-24 19:26:00,Chennai,Standard,5.19,16,59.95,1.5,89.93,4,UPI,0,31,Male,Young Professional,19,Wednesday,July,1
299,1875,2024-01-31 12:45:00,Bangalore,Premium,1.0,5,30.0,1.0,30.0,2,Card,0,18,Female,Student,12,Wednesday,January,0
300,602,2024-03-25 02:56:00,Hyderabad,Standard,1.73,6,30.0,1.0,30.0,5,Card,0,40,Male,Mid-Career,2,Monday,March,0
301,116,2024-07-13 20:34:00,Delhi,Standard,15.01,56,179.13,1.0,179.13,4,Card,1,26,Male,Young Professional,20,Saturday,July,1
302,901,2024-01-02 17:54:00,Chennai,Premium,6.77,28,131.24,1.5,196.86,3,Card,1,38,Male,Mid-Career,17,Tuesday,January,1
303,106,2024-07-18 00:14:00,Delhi,Premium,8.03,35,142.82,1.0,142.82,5,UPI,0,32,Male,Young Professional,0,Thursday,July,0
304,685,2024-05-15 03:25:00,Bangalore,Premium,1.66,10,30.0,1.0,30.0,5,Card,0,18,Male,Student,3,Wednesday,May,0
305,1369,2024-08-20 13:08:00,Delhi,Pool,14.11,56,134.76,1.0,134.76,4,UPI,0,33,Female,Young Professional,13,Tuesday,August,0
306,1413,2024-05-26 22:53:00,Bangalore,XL,16.2,62,242.92,1.0,242.92,4,UPI,0,53,Male,Senior,22,Sunday,May,0
307,535,2024-08-04 13:40:00,Bangalore,Premium,5.93,23,125.79,1.0,125.79,3,UPI,0,36,Male,Mid-Career,13,Sunday,August,0
308,803,2024-12-22 18:22:00,Mumbai,Standard,19.49,68,237.74,2.0,475.48,4,Cash,0,31,Male,Young Professional,18,Sunday,December,1
309,241,2024-10-11 19:13:00,Mumbai,Pool,14.91,59,86.15,1.5,129.23,5,Card,0,42,Female,Mid-Career,19,Friday,October,1
310,96,2024-12-04 20:25:00,Bangalore,Standard,10.51,47,148.78,1.0,148.78,4,Wallet,0,34,Female,Young Professional,20,Wednesday,December,1
311,1334,2024-09-06 19:26:00,Delhi,Standard,10.6,50,135.85,2.0,271.7,5,Wallet,0,34,Female,Young Professional,19,Friday,September,1
312,125,2024-03-20 20:56:00,Mumbai,Standard,1.0,11,30.0,2.0,60.0,5,Wallet,0,21,Female,Student,20,Wednesday,March,1
313,234,2024-04-07 13:26:00,Delhi,Standard,2.53,18,30.24,1.0,30.24,5,UPI,0,34,Male,Young Professional,13,Sunday,April,0
314,689,2024-05-31 17:29:00,Delhi,XL,1.0,10,30.0,2.0,60.0,4,Card,0,42,Male,Mid-Career,17,Friday,May,1
315,582,2024-04-21 13:46:00,Hyderabad,Pool,1.0,9,30.0,1.0,30.0,5,UPI,0,23,Female,Student,13,Sunday,April,0
316,1230,2024-01-30 15:28:00,Mumbai,Premium,1.38,10,30.0,1.0,30.0,5,Card,0,46,Female,Mid-Career,15,Tuesday,January,0
317,233,2024-10-23 19:28:00,Delhi,Standard,16.99,64,193.27,2.0,386.54,5,UPI,0,31,Male,Young Professional,19,Wednesday,October,1
318,120,2024-10-04 22:24:00,Hyderabad,Standard,2.19,15,30.0,1.0,30.0,5,UPI,0,23,Male,Student,22,Friday,October,0
319,1501,2024-02-01 18:29:00,Bangalore,Standard,28.09,102,339.83,1.5,509.74,5,Cash,0,41,Other,Mid-Career,18,Thursday,February,1
320,1829,2024-06-09 21:23:00,Mumbai,Standard,7.28,30,99.28,1.0,99.28,5,Wallet,0,29,Female,Young Professional,21,Sunday,June,0
321,631,2024-01-30 07:21:00,Hyderabad,Premium,2.17,9,51.09,1.0,51.09,5,Card,1,39,Male,Mid-Career,7,Tuesday,January,1
322,22,2024-01-26 18:20:00,Delhi,Pool,5.5,26,42.24,2.0,84.48,5,UPI,0,29,Female,Young Professional,18,Friday,January,1
323,761,2024-10-26 09:42:00,Delhi,Premium,1.98,9,41.06,1.0,41.06,5,Wallet,0,31,Male,Young Professional,9,Saturday,October,1
324,1236,2024-09-01 19:25:00,Chennai,Standard,33.07,120,400.07,1.5,600.1,5,UPI,0,36,Male,Mid-Career,19,Sunday,September,1
325,904,2024-09-14 19:08:00,Chennai,XL,15.03,59,216.91,2.0,433.82,5,Wallet,0,34,Male,Young Professional,19,Saturday,September,1
326,475,2024-09-28 22:46:00,Delhi,Pool,1.0,10,30.0,1.0,30.0,5,Wallet,0,18,Male,Student,22,Saturday,September,0
327,697,2024-03-21 08:33:00,Mumbai,Premium,23.62,90,536.72,1.5,805.08,1,Card,0,20,Male,Student,8,Thursday,March,1
328,1520,2024-01-30 00:13:00,Delhi,Premium,10.21,40,208.15,1.0,208.15,5,Card,0,41,Female,Mid-Career,0,Tuesday,January,0
329,839,2024-09-17 04:15:00,Mumbai,Standard,1.0,10,30.0,1.0,30.0,5,Cash,0,30,Male,Young Professional,4,Tuesday,September,0
330,188,2024-02-11 13:13:00,Mumbai,Standard,8.88,35,119.54,1.0,119.54,5,Card,0,26,Female,Young Professional,13,Sunday,February,0
331,1207,2024-04-05 08:45:00,Delhi,Standard,8.33,28,100.76,1.5,151.14,5,UPI,0,18,Male,Student,8,Friday,April,1
332,418,2024-02-05 07:12:00,Chennai,Pool,1.98,14,30.0,1.5,45.0,2,Card,0,21,Male,Student,7,Monday,February,1
333,553,2024-10-31 23:36:00,Hyderabad,Standard,11.37,46,157.01,1.0,157.01,4,UPI,0,18,Female,Student,23,Thursday,October,0
334,540,2024-02-04 20:12:00,Delhi,Standard,1.0,12,30.0,1.0,30.0,5,Cash,0,30,Female,Young Professional,20,Sunday,February,1
335,1823,2024-12-11 16:55:00,Bangalore,Standard,5.38,24,75.34,1.0,75.34,5,Card,0,26,Female,Young Professional,16,Wednesday,December,0
336,1557,2024-04-30 17:46:00,Mumbai,Standard,1.0,5,30.0,1.0,30.0,4,UPI,1,22,Other,Student,17,Tuesday,April,1
337,1098,2024-07-25 05:42:00,Mumbai,Pool,27.72,102,255.6,1.0,255.6,5,Cash,0,31,Male,Young Professional,5,Thursday,July,0
338,1843,2024-03-02 14:50:00,Mumbai,Pool,11.14,47,89.08,1.0,89.08,5,UPI,0,35,Male,Mid-Career,14,Saturday,March,0
339,36,2024-10-18 09:39:00,Hyderabad,Standard,1.38,11,30.0,1.0,30.0,5,Card,0,52,Female,Senior,9,Friday,October,1
340,1997,2024-05-06 16:23:00,Mumbai,Standard,3.34,16,40.0,1.0,40.0,5,UPI,0,18,Other,Student,16,Monday,May,0
341,1434,2024-10-23 17:57:00,Hyderabad,Standard,1.4,5,30.0,1.5,45.0,1,UPI,0,43,Female,Mid-Career,17,Wednesday,October,1
342,531,2024-10-31 16:29:00,Bangalore,Standard,11.64,43,135.92,1.0,135.92,5,UPI,0,41,Female,Mid-Career,16,Thursday,October,0
343,1798,2024-01-21 12:35:00,Mumbai,Standard,1.0,10,30.0,1.0,30.0,5,UPI,0,24,Female,Student,12,Sunday,January,0
344,688,2024-11-13 21:55:00,Mumbai,Standard,14.68,51,135.4,1.0,135.4,5,UPI,0,34,Male,Young Professional,21,Wednesday,November,0
345,1039,2024-02-11 07:48:00,Bangalore,Standard,22.81,84,239.76,2.0,479.52,5,UPI,0,27,Female,Young Professional,7,Sunday,February,1
346,1646,2024-08-02 05:50:00,Chennai,Premium,9.03,37,167.53,1.0,167.53,4,Card,0,33,Female,Young Professional,5,Friday,August,0
347,1133,2024-12-02 08:26:00,Bangalore,Premium,1.92,15,34.19,1.5,51.28,5,Card,1,47,Female,Mid-Career,8,Monday,December,1
348,124,2024-10-25 11:23:00,Delhi,Standard,3.57,19,49.33,1.0,49.33,5,Card,0,38,Male,Mid-Career,11,Friday,October,0
349,1329,2024-10-16 12:41:00,Bangalore,Standard,5.19,26,70.1,1.0,70.1,5,Card,0,37,Male,Mid-Career,12,Wednesday,October,0
350,1042,2024-09-24 16:19:00,Delhi,Premium,7.42,32,157.26,1.0,157.26,5,Wallet,0,27,Male,Young Professional,16,Tuesday,September,0
351,84,2024-06-10 09:13:00,Chennai,Premium,8.84,33,165.47,1.5,248.2,5,UPI,0,18,Male,Student,9,Monday,June,1
352,705,2024-05-13 07:25:00,Bangalore,Pool,6.46,26,58.61,2.0,117.22,5,Card,0,29,Female,Young Professional,7,Monday,May,1
353,918,2024-04-14 13:09:00,Bangalore,Premium,3.46,14,58.25,1.0,58.25,5,Wallet,0,44,Male,Mid-Career,13,Sunday,April,0
354,1212,2024-12-08 19:30:00,Delhi,Standard,17.73,69,258.26,1.5,387.39,5,UPI,1,18,Male,Student,19,Sunday,December,1
355,1188,2024-06-09 07:06:00,Bangalore,Standard,1.0,6,30.0,2.0,60.0,4,Card,0,21,Male,Student,7,Sunday,June,1
356,368,2024-05-02 13:34:00,Delhi,Premium,5.02,21,97.82,1.0,97.82,4,Card,0,33,Female,Young Professional,13,Thursday,May,0
357,1746,2024-05-15 08:41:00,Mumbai,Standard,11.95,47,137.28,2.0,274.56,5,UPI,0,22,Female,Student,8,Wednesday,May,1
358,394,2024-07-21 09:28:00,Delhi,Premium,1.0,13,30.0,2.0,60.0,5,UPI,0,24,Male,Student,9,Sunday,July,1
359,20,2024-03-08 07:19:00,Chennai,XL,9.78,41,186.52,2.0,373.04,4,Cash,0,27,Male,Young Professional,7,Friday,March,1
360,1020,2024-12-09 13:57:00,Bangalore,Premium,13.71,51,295.74,1.0,295.74,5,Card,0,18,Male,Student,13,Monday,December,0
361,1990,2024-11-26 16:53:00,Mumbai,Standard,8.65,36,116.42,1.0,116.42,5,UPI,0,22,Male,Student,16,Tuesday,November,0
362,1787,2024-06-02 17:49:00,Hyderabad,Premium,1.0,13,30.0,1.5,45.0,5,Cash,0,39,Male,Mid-Career,17,Sunday,June,1
363,113,2024-08-22 18:55:00,Mumbai,Standard,1.59,12,30.0,1.5,45.0,4,Cash,0,18,Female,Student,18,Thursday,August,1
364,1341,2024-06-10 20:39:00,Mumbai,Premium,3.35,12,70.49,1.5,105.73,2,UPI,0,18,Male,Student,20,Monday,June,1
365,357,2024-02-07 18:26:00,Mumbai,XL,2.13,10,34.99,1.5,52.48,5,Card,0,25,Male,Young Professional,18,Wednesday,February,1
366,1851,2024-01-05 12:03:00,Bangalore,Standard,26.3,94,278.98,1.0,278.98,4,Card,0,39,Female,Mid-Career,12,Friday,January,0
367,1174,2024-08-22 14:12:00,Delhi,XL,8.44,39,149.48,1.0,149.48,5,UPI,0,30,Male,Young Professional,14,Thursday,August,0
368,836,2024-11-14 18:13:00,Delhi,XL,2.82,19,45.65,2.0,91.3,5,Card,0,27,Female,Young Professional,18,Thursday,November,1
369,772,2024-10-15 15:21:00,Bangalore,Standard,21.24,77,230.54,1.0,230.54,5,UPI,0,32,Male,Young Professional,15,Tuesday,October,0
370,1619,2024-02-21 07:35:00,Delhi,Standard,10.79,41,105.51,1.0,105.51,5,UPI,0,18,Female,Student,7,Wednesday,February,1
371,413,2024-02-07 18:56:00,Hyderabad,Standard,2.68,15,34.1,1.5,51.15,4,UPI,0,36,Female,Mid-Career,18,Wednesday,February,1
